Date,Open,High,Low,Close,Adj Close,Volume
12/12/2016,113.290001,115,112.489998,113.300003,109.857559,26374400
13/12/2016,113.839996,115.919998,113.75,115.190002,111.690132,43733800
14/12/2016,115.040001,116.199997,114.980003,115.190002,111.690132,34031800
15/12/2016,115.379997,116.730003,115.230003,115.82,112.30098,46524500
16/12/2016,116.470001,116.5,115.650002,115.970001,112.446442,44351100
19/12/2016,115.800003,117.379997,115.75,116.639999,113.096069,27779400
20/12/2016,116.739998,117.5,116.68,116.949997,113.396652,21425000
21/12/2016,116.800003,117.400002,116.779999,117.059998,113.503304,23783200
22/12/2016,116.349998,116.510002,115.639999,116.290001,112.756714,26085900
23/12/2016,115.589996,116.519997,115.589996,116.519997,112.979713,14249500
27/12/2016,116.519997,117.800003,116.489998,117.260002,113.697243,18296900
28/12/2016,117.519997,118.019997,116.199997,116.760002,113.212425,20905900
29/12/2016,116.449997,117.110001,116.400002,116.730003,113.183334,15039500
30/12/2016,116.650002,117.199997,115.43,115.82,112.30098,30586300
03/01/2017,115.800003,116.330002,114.760002,116.150002,112.620964,28781900
04/01/2017,115.849998,116.510002,115.75,116.019997,112.494911,21118100
05/01/2017,115.919998,116.860001,115.809998,116.610001,113.066986,22193600
06/01/2017,116.779999,118.160004,116.470001,117.910004,114.327484,31751900
09/01/2017,117.949997,119.43,117.940002,118.989998,115.374664,33561900
10/01/2017,118.769997,119.379997,118.300003,119.110001,115.49102,24462100
11/01/2017,118.739998,119.93,118.599998,119.75,116.111588,27588600
12/01/2017,118.900002,119.300003,118.209999,119.25,115.626762,27086200
13/01/2017,119.110001,119.620003,118.809998,119.040001,115.423149,26111900
17/01/2017,118.339996,120.239998,118.220001,120,116.353989,34439800
18/01/2017,120,120.5,119.709999,119.989998,116.344284,23713000
19/01/2017,119.400002,120.089996,119.370003,119.779999,116.140671,25597300
20/01/2017,120.449997,120.449997,119.730003,120,116.353989,32597900
23/01/2017,120,120.809998,119.769997,120.080002,116.431549,22050200
24/01/2017,119.550003,120.099998,119.5,119.970001,116.324898,23211000
25/01/2017,120.419998,122.099998,120.279999,121.879997,118.176857,32377600
26/01/2017,121.669998,122.440002,121.599998,121.940002,118.235039,26337600
27/01/2017,122.139999,122.349998,121.599998,121.949997,118.244728,20562900
30/01/2017,120.93,121.629997,120.660004,121.629997,117.934456,30377500
31/01/2017,121.150002,121.389999,120.620003,121.349998,117.662964,49201000
01/02/2017,127.029999,130.490005,127.010002,128.75,124.838135,111985000
02/02/2017,127.980003,129.389999,127.779999,128.529999,124.624809,33710400
03/02/2017,128.309998,129.190002,128.160004,129.080002,125.158096,24507300
06/02/2017,129.130005,130.5,128.899994,130.289993,126.331337,26845900
07/02/2017,130.539993,132.089996,130.449997,131.529999,127.533661,38183800
08/02/2017,131.350006,132.220001,131.220001,132.039993,128.028152,23004100
09/02/2017,131.649994,132.449997,131.119995,132.419998,128.953293,28349900
10/02/2017,132.460007,132.940002,132.050003,132.119995,128.661148,20065500
13/02/2017,133.080002,133.820007,132.75,133.289993,129.800522,23035400
14/02/2017,133.470001,135.089996,133.25,135.020004,131.485214,33226200
15/02/2017,135.520004,136.270004,134.619995,135.509995,131.962387,35623100
16/02/2017,135.669998,135.899994,134.839996,135.350006,131.806595,22584600
17/02/2017,135.100006,135.830002,135.100006,135.720001,132.166916,22198200
21/02/2017,136.229996,136.75,135.979996,136.699997,133.121246,24507200
22/02/2017,136.429993,137.119995,136.110001,137.110001,133.520508,20836900
23/02/2017,137.380005,137.479996,136.300003,136.529999,132.955688,20788200
24/02/2017,135.910004,136.660004,135.279999,136.660004,133.082306,21776600
27/02/2017,137.139999,137.440002,136.279999,136.929993,133.345215,20257400
28/02/2017,137.080002,137.440002,136.699997,136.990005,133.403656,23482900
01/03/2017,137.889999,140.149994,137.600006,139.789993,136.130341,36414600
02/03/2017,140,140.279999,138.759995,138.960007,135.322083,26211000
03/03/2017,138.779999,139.830002,138.589996,139.779999,136.120605,21108100
06/03/2017,139.369995,139.770004,138.600006,139.339996,135.692108,21750000
07/03/2017,139.059998,139.979996,138.789993,139.520004,135.867416,17446300
08/03/2017,138.949997,139.800003,138.820007,139,135.361053,18707200
09/03/2017,138.740005,138.789993,137.050003,138.679993,135.049393,22155900
10/03/2017,139.25,139.360001,138.639999,139.139999,135.49736,19612800
13/03/2017,138.850006,139.429993,138.820007,139.199997,135.555786,17421700
14/03/2017,139.300003,139.649994,138.839996,138.990005,135.351273,15309100
15/03/2017,139.410004,140.75,139.029999,140.460007,136.782822,25691800
16/03/2017,140.720001,141.020004,140.259995,140.690002,137.006775,19232000
17/03/2017,141,141,139.889999,139.990005,136.325134,43885000
20/03/2017,140.399994,141.5,140.229996,141.460007,137.756653,21542000
21/03/2017,142.110001,142.800003,139.729996,139.839996,136.179031,39529900
22/03/2017,139.850006,141.600006,139.759995,141.419998,137.717682,25860200
23/03/2017,141.259995,141.580002,140.610001,140.919998,137.230774,20346300
24/03/2017,141.5,141.740005,140.350006,140.639999,136.958115,22395600
27/03/2017,139.389999,141.220001,138.619995,140.880005,137.191849,23575100
28/03/2017,140.910004,144.039993,140.619995,143.800003,140.03537,33374800
29/03/2017,143.679993,144.490005,143.190002,144.119995,140.347,29190000
30/03/2017,144.190002,144.5,143.5,143.929993,140.161972,21207300
31/03/2017,143.720001,144.270004,143.009995,143.660004,139.899048,19661700
03/04/2017,143.710007,144.119995,143.050003,143.699997,139.938004,19985700
04/04/2017,143.25,144.889999,143.169998,144.770004,140.97998,19891400
05/04/2017,144.220001,145.460007,143.809998,144.020004,140.249619,27717900
06/04/2017,144.289993,144.520004,143.449997,143.660004,139.899048,21149000
07/04/2017,143.729996,144.179993,143.270004,143.339996,139.587402,16672200
10/04/2017,143.600006,143.880005,142.899994,143.169998,139.42186,18933400
11/04/2017,142.940002,143.350006,140.059998,141.630005,137.922195,30379400
12/04/2017,141.600006,142.149994,141.009995,141.800003,138.087708,20350000
13/04/2017,141.910004,142.380005,141.050003,141.050003,137.357361,17822900
17/04/2017,141.479996,141.880005,140.869995,141.830002,138.116943,16582100
18/04/2017,141.410004,142.039993,141.110001,141.199997,137.503418,14697500
19/04/2017,141.880005,142,140.449997,140.679993,136.997055,17328400
20/04/2017,141.220001,142.919998,141.160004,142.440002,138.710983,23319600
21/04/2017,142.440002,142.679993,141.850006,142.270004,138.545441,17320900
24/04/2017,143.5,143.949997,143.179993,143.639999,139.879547,17134300
25/04/2017,143.910004,144.899994,143.869995,144.529999,140.746262,18871500
26/04/2017,144.470001,144.600006,143.380005,143.679993,139.918503,20041200
27/04/2017,143.919998,144.160004,143.309998,143.789993,140.025604,14246300
28/04/2017,144.089996,144.300003,143.270004,143.649994,139.889297,20860400
01/05/2017,145.100006,147.199997,144.960007,146.580002,142.742584,33602900
02/05/2017,147.539993,148.089996,146.839996,147.509995,143.648239,45352200
03/05/2017,145.589996,147.490005,144.270004,147.059998,143.210037,45697000
04/05/2017,146.520004,147.139999,145.809998,146.529999,142.693909,23371900
05/05/2017,146.759995,148.979996,146.759995,148.960007,145.060272,27327700
08/05/2017,149.029999,153.699997,149.029999,153.009995,149.004242,48752400
09/05/2017,153.869995,154.880005,153.449997,153.990005,149.958603,39130400
10/05/2017,153.630005,153.940002,152.110001,153.259995,149.247681,25805700
11/05/2017,152.449997,154.070007,152.309998,153.949997,150.538452,27255100
12/05/2017,154.699997,156.419998,154.669998,156.100006,152.640808,32527000
15/05/2017,156.009995,156.649994,155.050003,155.699997,152.24968,26009700
16/05/2017,155.940002,156.059998,154.720001,155.470001,152.02478,20048500
17/05/2017,153.600006,154.570007,149.710007,150.25,146.920456,50767700
18/05/2017,151.270004,153.339996,151.130005,152.539993,149.159698,33568200
19/05/2017,153.380005,153.979996,152.630005,153.059998,149.668167,26960800
22/05/2017,154,154.580002,152.910004,153.990005,150.577576,22966400
23/05/2017,154.899994,154.899994,153.309998,153.800003,150.391785,19918900
24/05/2017,153.839996,154.169998,152.669998,153.339996,149.941971,19178000
25/05/2017,153.729996,154.350006,153.029999,153.869995,150.460205,19235600
26/05/2017,154,154.240005,153.309998,153.610001,150.205994,21927600
30/05/2017,153.419998,154.429993,153.330002,153.669998,150.264664,20126900
31/05/2017,153.970001,154.169998,152.380005,152.759995,149.374802,24451200
01/06/2017,153.169998,153.330002,152.220001,153.179993,149.785507,16404100
02/06/2017,153.580002,155.449997,152.889999,155.449997,152.005219,27770700
05/06/2017,154.339996,154.449997,153.460007,153.929993,150.51889,25331700
06/06/2017,153.899994,155.809998,153.779999,154.449997,151.027374,26624900
07/06/2017,155.020004,155.979996,154.479996,155.369995,151.926987,21069600
08/06/2017,155.25,155.539993,154.399994,154.990005,151.55542,21250800
09/06/2017,155.190002,155.190002,146.020004,148.979996,145.678589,64882700
12/06/2017,145.740005,146.089996,142.509995,145.419998,142.197479,72307300
13/06/2017,147.160004,147.449997,145.149994,146.589996,143.341537,34165400
14/06/2017,147.5,147.5,143.839996,145.160004,141.943237,31531200
15/06/2017,143.320007,144.479996,142.210007,144.289993,141.092514,32165400
16/06/2017,143.779999,144.5,142.199997,142.270004,139.117294,50361100
19/06/2017,143.660004,146.740005,143.660004,146.339996,143.097107,32541400
20/06/2017,146.869995,146.869995,144.940002,145.009995,141.79657,24900100
21/06/2017,145.520004,146.070007,144.610001,145.869995,142.637497,21265800
22/06/2017,145.770004,146.699997,145.119995,145.630005,142.402832,19106300
23/06/2017,145.130005,147.160004,145.110001,146.279999,143.038422,35439400
26/06/2017,147.169998,148.279999,145.380005,145.820007,142.588638,25692400
27/06/2017,145.009995,146.160004,143.619995,143.729996,140.544937,24761900
28/06/2017,144.490005,146.110001,143.160004,145.830002,142.598404,22082400
29/06/2017,144.710007,145.130005,142.279999,143.679993,140.496048,31499400
30/06/2017,144.449997,144.960007,143.779999,144.020004,140.828522,23024100
03/07/2017,144.880005,145.300003,143.100006,143.5,140.320023,14277800
05/07/2017,143.690002,144.789993,142.720001,144.089996,140.896942,21569600
06/07/2017,143.020004,143.5,142.410004,142.729996,139.567093,24128800
07/07/2017,142.899994,144.75,142.899994,144.179993,140.98494,19201700
10/07/2017,144.110001,145.949997,143.369995,145.059998,141.845444,21090600
11/07/2017,144.729996,145.850006,144.380005,145.529999,142.305038,19781800
12/07/2017,145.869995,146.179993,144.820007,145.740005,142.510376,24884500
13/07/2017,145.5,148.490005,145.440002,147.770004,144.495407,25199400
14/07/2017,147.970001,149.330002,147.330002,149.039993,145.737244,20132100
17/07/2017,148.820007,150.899994,148.570007,149.559998,146.245728,23793500
18/07/2017,149.199997,150.130005,148.669998,150.080002,146.754242,17868800
19/07/2017,150.479996,151.419998,149.949997,151.020004,147.673386,20923000
20/07/2017,151.5,151.740005,150.190002,150.339996,147.008469,17243700
21/07/2017,149.990005,150.440002,148.880005,150.270004,146.940033,26252600
24/07/2017,150.580002,152.440002,149.899994,152.089996,148.719681,21493200
25/07/2017,151.800003,153.839996,151.800003,152.740005,149.355286,18853900
26/07/2017,153.350006,153.929993,153.059998,153.460007,150.059326,15781000
27/07/2017,153.75,153.990005,147.300003,150.559998,147.223572,32476300
28/07/2017,149.889999,150.229996,149.190002,149.5,146.187073,17213700
31/07/2017,149.899994,150.330002,148.130005,148.729996,145.434128,19845900
01/08/2017,149.100006,150.220001,148.410004,150.050003,146.724869,35368600
02/08/2017,159.279999,159.75,156.160004,157.139999,153.657776,69936800
03/08/2017,157.050003,157.210007,155.020004,155.570007,152.122543,27097300
04/08/2017,156.070007,157.399994,155.690002,156.389999,152.924377,20559900
07/08/2017,157.059998,158.919998,156.669998,158.809998,155.290771,21870300
08/08/2017,158.600006,161.830002,158.270004,160.080002,156.532623,36205900
09/08/2017,159.259995,161.270004,159.110001,161.059998,157.490906,26131500
10/08/2017,159.899994,160,154.630005,155.320007,152.474503,40804300
11/08/2017,156.600006,158.570007,156.070007,157.479996,154.59494,26257100
14/08/2017,159.320007,160.210007,158.75,159.850006,156.921555,22122700
15/08/2017,160.660004,162.199997,160.139999,161.600006,158.639465,29465500
16/08/2017,161.940002,162.509995,160.149994,160.949997,158.001373,27671600
17/08/2017,160.520004,160.710007,157.839996,157.860001,154.968002,27940600
18/08/2017,157.860001,159.5,156.720001,157.5,154.614578,27428100
21/08/2017,157.5,157.889999,155.110001,157.210007,154.32991,26368500
22/08/2017,158.229996,160,158.020004,159.779999,156.852814,21604600
23/08/2017,159.070007,160.470001,158.880005,159.979996,157.049133,19399100
24/08/2017,160.429993,160.740005,158.550003,159.270004,156.352158,19818900
25/08/2017,159.649994,160.559998,159.270004,159.860001,156.93132,25480100
28/08/2017,160.139999,162,159.929993,161.470001,158.511841,25966000
29/08/2017,160.100006,163.119995,160,162.910004,159.925476,29516900
30/08/2017,163.800003,163.889999,162.610001,163.350006,160.357422,27269600
31/08/2017,163.639999,164.520004,163.479996,164,160.995499,26785100
01/09/2017,164.800003,164.940002,163.630005,164.050003,161.044571,16591100
05/09/2017,163.75,164.25,160.559998,162.080002,159.110687,29468500
06/09/2017,162.710007,162.990005,160.520004,161.910004,158.943787,21651700
07/09/2017,162.089996,162.240005,160.360001,161.259995,158.305695,21928500
08/09/2017,160.860001,161.149994,158.529999,158.630005,155.723892,28611500
11/09/2017,160.5,162.050003,159.889999,161.5,158.54129,31580800
12/09/2017,162.610001,163.960007,158.770004,160.860001,157.913025,71714000
13/09/2017,159.869995,159.960007,157.910004,159.649994,156.725174,44907400
14/09/2017,158.990005,159.399994,158.089996,158.279999,155.380295,23760700
15/09/2017,158.470001,160.970001,158,159.880005,156.950989,49114600
18/09/2017,160.110001,160.5,158,158.669998,155.763138,28269400
19/09/2017,159.509995,159.770004,158.440002,158.729996,155.822052,20810600
20/09/2017,157.899994,158.259995,153.830002,156.070007,153.210785,52951400
21/09/2017,155.800003,155.800003,152.75,153.389999,150.57988,37511700
22/09/2017,151.539993,152.270004,150.559998,151.889999,149.107361,46645400
25/09/2017,149.990005,151.830002,149.160004,150.550003,147.791901,44387300
26/09/2017,151.779999,153.919998,151.690002,153.139999,150.334457,36660000
27/09/2017,153.800003,154.720001,153.539993,154.229996,151.404495,25504200
28/09/2017,153.889999,154.279999,152.699997,153.279999,150.471893,22005500
29/09/2017,153.210007,154.130005,152,154.119995,151.296494,26299800
02/10/2017,154.259995,154.449997,152.720001,153.809998,150.992188,18698800
03/10/2017,154.009995,155.089996,153.910004,154.479996,151.649902,16230300
04/10/2017,153.630005,153.860001,152.460007,153.479996,150.668228,20163800
05/10/2017,154.179993,155.440002,154.050003,155.389999,152.543228,21283800
06/10/2017,154.970001,155.490005,154.559998,155.300003,152.45488,17407600
09/10/2017,155.809998,156.729996,155.490005,155.839996,152.985001,16262900
10/10/2017,156.059998,158,155.100006,155.899994,153.043884,15617000
11/10/2017,155.970001,156.979996,155.75,156.550003,153.681992,16905600
12/10/2017,156.350006,157.369995,155.729996,156,153.142059,16125100
13/10/2017,156.729996,157.279999,156.410004,156.990005,154.113922,16394200
16/10/2017,157.899994,160,157.649994,159.880005,156.950989,24121500
17/10/2017,159.779999,160.869995,159.229996,160.470001,157.530167,18997300
18/10/2017,160.419998,160.710007,159.600006,159.759995,156.83316,16374200
19/10/2017,156.75,157.080002,155.020004,155.979996,153.122421,42584200
20/10/2017,156.610001,157.75,155.960007,156.25,153.387482,23974100
23/10/2017,156.889999,157.690002,155.5,156.169998,153.308929,21984300
24/10/2017,156.289993,157.419998,156.199997,157.100006,154.221909,17757200
25/10/2017,156.910004,157.550003,155.270004,156.410004,153.544556,21207100
26/10/2017,157.229996,157.830002,156.779999,157.410004,154.526215,17000500
27/10/2017,159.289993,163.600006,158.699997,163.050003,160.062897,44454200
30/10/2017,163.889999,168.070007,163.720001,166.720001,163.66568,44700800
31/10/2017,167.899994,169.649994,166.940002,169.039993,165.943161,36046800
01/11/2017,169.869995,169.940002,165.610001,166.889999,163.832565,33637800
02/11/2017,166.600006,168.5,165.279999,168.110001,165.030197,41393400
03/11/2017,174,174.259995,171.119995,172.5,169.339783,59398600
06/11/2017,172.369995,174.990005,171.720001,174.25,171.057724,35026300
07/11/2017,173.910004,175.25,173.600006,174.809998,171.607452,24361500
08/11/2017,174.660004,176.240005,174.330002,176.240005,173.011261,24409500
09/11/2017,175.110001,176.100006,173.139999,175.880005,172.657867,29482600
10/11/2017,175.110001,175.380005,174.270004,174.669998,172.086426,25145500
13/11/2017,173.5,174.5,173.399994,173.970001,171.39679,16982100
14/11/2017,173.039993,173.479996,171.179993,171.339996,168.805664,24782500
15/11/2017,169.970001,170.320007,168.380005,169.080002,166.579117,29158100
16/11/2017,171.179993,171.869995,170.300003,171.100006,168.56926,23637500
17/11/2017,171.039993,171.389999,169.639999,170.149994,167.633301,21899500
20/11/2017,170.289993,170.559998,169.559998,169.979996,167.46579,16262400
21/11/2017,170.779999,173.699997,170.779999,173.139999,170.579071,25131300
22/11/2017,173.360001,175,173.050003,174.960007,172.372147,25588900
24/11/2017,175.100006,175.5,174.649994,174.970001,172.382004,14026700
27/11/2017,175.050003,175.080002,173.339996,174.089996,171.514999,20716800
28/11/2017,174.300003,174.869995,171.860001,173.070007,170.510101,26428800
29/11/2017,172.630005,172.919998,167.160004,169.479996,166.973206,41666400
30/11/2017,170.429993,172.139999,168.440002,171.850006,169.308151,41527200
01/12/2017,169.949997,171.669998,168.5,171.050003,168.519974,39759300
04/12/2017,172.479996,172.619995,169.630005,169.800003,167.288483,32542400
05/12/2017,169.059998,171.520004,168.399994,169.639999,167.130829,27350200
06/12/2017,167.5,170.199997,166.460007,169.009995,166.510162,28560000
07/12/2017,169.029999,170.440002,168.910004,169.320007,166.815567,25673300
08/12/2017,170.490005,171,168.820007,169.369995,166.864822,23355200
11/12/2017,169.199997,172.889999,168.789993,172.669998,170.116028,35273800
12/12/2017,172.149994,172.389999,171.460007,171.699997,169.16037,19409200
13/12/2017,172.5,173.539993,172,172.270004,169.721939,23818400
14/12/2017,172.399994,173.130005,171.649994,172.220001,169.672668,20476500
15/12/2017,173.630005,174.169998,172.460007,173.970001,171.39679,40169300
18/12/2017,174.880005,177.199997,174.860001,176.419998,173.810547,29421100
19/12/2017,175.029999,175.389999,174.089996,174.539993,171.958359,27436400
20/12/2017,174.869995,175.419998,173.25,174.350006,171.771179,23475600
21/12/2017,174.169998,176.020004,174.100006,175.009995,172.421402,20949900
22/12/2017,174.679993,175.419998,174.5,175.009995,172.421402,16114600
26/12/2017,170.800003,171.470001,169.679993,170.570007,168.047089,33185500
27/12/2017,170.100006,170.779999,169.710007,170.600006,168.076645,21498200
28/12/2017,171,171.850006,170.479996,171.080002,168.549545,16480200
29/12/2017,170.520004,170.589996,169.220001,169.229996,166.726913,25884400
02/01/2018,170.160004,172.300003,169.259995,172.259995,169.712067,25555900
03/01/2018,172.529999,174.550003,171.960007,172.229996,169.68251,29517900
04/01/2018,172.539993,173.470001,172.080002,173.029999,170.470703,22434600
05/01/2018,173.440002,175.369995,173.050003,175,172.41156,23660000
08/01/2018,174.350006,175.610001,173.929993,174.350006,171.771179,20567800
09/01/2018,174.550003,175.059998,173.410004,174.330002,171.751465,21584000
10/01/2018,173.160004,174.300003,173,174.289993,171.712051,23959900
11/01/2018,174.589996,175.490005,174.490005,175.279999,172.687408,18667700
12/01/2018,176.179993,177.360001,175.649994,177.089996,174.470642,25226000
16/01/2018,177.899994,179.389999,176.139999,176.190002,173.583969,29565900
17/01/2018,176.149994,179.25,175.070007,179.100006,176.450928,34386800
18/01/2018,179.369995,180.100006,178.25,179.259995,176.608551,31193400
19/01/2018,178.610001,179.580002,177.410004,178.460007,175.820389,32425100
22/01/2018,177.300003,177.779999,176.600006,177,174.381973,27108600
23/01/2018,177.300003,179.440002,176.820007,177.039993,174.421387,32689100
24/01/2018,177.25,177.300003,173.199997,174.220001,171.643082,51105100
25/01/2018,174.509995,174.949997,170.529999,171.110001,168.579086,41529000
26/01/2018,172,172,170.059998,171.509995,168.973175,39143000
29/01/2018,170.160004,170.160004,167.070007,167.960007,165.475677,50640400
30/01/2018,165.529999,167.369995,164.699997,166.970001,164.500336,46048200
31/01/2018,166.869995,168.440002,166.5,167.429993,164.953522,32478900
01/02/2018,167.169998,168.619995,166.759995,167.779999,165.298355,47230800
02/02/2018,166,166.800003,160.100006,160.5,158.126022,86593800
05/02/2018,159.100006,163.880005,156,156.490005,154.175354,72738500
06/02/2018,154.830002,163.720001,154,163.029999,160.618591,68243800
07/02/2018,163.089996,163.399994,159.070007,159.539993,157.180222,51608600
08/02/2018,160.289993,161,155.029999,155.149994,152.855148,54390500
09/02/2018,157.070007,157.889999,150.240005,156.410004,154.724808,70672600
12/02/2018,158.5,163.889999,157.509995,162.710007,160.956924,60819500
13/02/2018,161.949997,164.75,161.649994,164.339996,162.569351,32549200
14/02/2018,163.039993,167.539993,162.880005,167.369995,165.566696,40644900
15/02/2018,169.789993,173.089996,169,172.990005,171.12616,51147200
16/02/2018,172.360001,174.820007,171.770004,172.429993,170.572189,40176100
20/02/2018,172.050003,174.259995,171.419998,171.850006,169.998444,33930500
21/02/2018,172.830002,174.119995,171.009995,171.070007,169.226852,37471600
22/02/2018,171.800003,173.949997,171.710007,172.5,170.641434,30991900
23/02/2018,173.669998,175.649994,173.539993,175.5,173.6091,33812400
26/02/2018,176.350006,179.389999,176.210007,178.970001,177.041733,38162200
27/02/2018,179.100006,180.479996,178.160004,178.389999,176.467987,38928100
28/02/2018,179.259995,180.619995,178.050003,178.119995,176.200882,37782100
01/03/2018,178.539993,179.779999,172.660004,175,173.114502,48802000
02/03/2018,172.800003,176.300003,172.449997,176.210007,174.311478,38454000
05/03/2018,175.210007,177.740005,174.520004,176.820007,174.914902,28401400
06/03/2018,177.910004,178.25,176.130005,176.669998,174.76651,23788500
07/03/2018,174.940002,175.850006,174.270004,175.029999,173.14418,31703500
08/03/2018,175.479996,177.119995,175.070007,176.940002,175.0336,23774100
09/03/2018,177.960007,180,177.389999,179.979996,178.040833,32185200
12/03/2018,180.289993,182.389999,180.210007,181.720001,179.762085,32207100
13/03/2018,182.589996,183.5,179.240005,179.970001,178.030945,31693500
14/03/2018,180.320007,180.520004,177.809998,178.440002,176.517426,29368400
15/03/2018,178.5,180.240005,178.070007,178.649994,176.725159,22743800
16/03/2018,178.649994,179.119995,177.619995,178.020004,176.101959,39404700
19/03/2018,177.320007,177.470001,173.660004,175.300003,173.411285,33446800
20/03/2018,175.240005,176.800003,174.940002,175.240005,173.351913,19649400
21/03/2018,175.039993,175.089996,171.259995,171.270004,169.424683,36338100
22/03/2018,170,172.679993,168.600006,168.850006,167.030762,41490800
23/03/2018,168.389999,169.919998,164.940002,164.940002,163.162888,41028800
26/03/2018,168.070007,173.100006,166.440002,172.770004,170.908539,37541200
27/03/2018,173.679993,175.149994,166.919998,168.339996,166.52626,40922600
28/03/2018,167.25,170.020004,165.190002,166.479996,164.686295,41668500
29/03/2018,167.809998,171.75,166.899994,167.779999,165.97229,38398500
02/04/2018,166.639999,168.940002,164.470001,166.679993,164.88414,37586800
03/04/2018,167.639999,168.75,164.880005,168.389999,166.575714,30278000
04/04/2018,164.880005,172.009995,164.770004,171.610001,169.761032,34605500
05/04/2018,172.580002,174.229996,172.080002,172.800003,170.938202,26933200
06/04/2018,170.970001,172.479996,168.199997,168.380005,166.565842,35005300
09/04/2018,169.880005,173.089996,169.850006,170.050003,168.217834,29017700
10/04/2018,173,174,171.529999,173.25,171.383347,28408600
11/04/2018,172.229996,173.919998,171.699997,172.440002,170.582092,22431600
12/04/2018,173.410004,175,173.039993,174.139999,172.263763,22889300
13/04/2018,174.779999,175.839996,173.850006,174.729996,172.847412,25124300
16/04/2018,175.029999,176.190002,174.830002,175.820007,173.925674,21578400
17/04/2018,176.490005,178.940002,176.410004,178.240005,176.319595,26509000
18/04/2018,177.809998,178.820007,176.880005,177.839996,175.923889,20754500
19/04/2018,173.759995,175.389999,172.660004,172.800003,170.938202,34808800
20/04/2018,170.600006,171.220001,165.429993,165.720001,163.934479,65491100
23/04/2018,166.830002,166.919998,164.089996,165.240005,163.459656,36515500
24/04/2018,165.669998,166.330002,161.220001,162.940002,161.184448,33692000
25/04/2018,162.619995,165.419998,162.410004,163.649994,161.88678,28382100
26/04/2018,164.119995,165.729996,163.369995,164.220001,162.450653,27963000
27/04/2018,164,164.330002,160.630005,162.320007,160.571121,35655800
30/04/2018,162.130005,167.259995,161.839996,165.259995,163.479431,42427400
01/05/2018,166.410004,169.199997,165.270004,169.100006,167.278061,53569400
02/05/2018,175.229996,177.75,173.800003,176.570007,174.667587,66539400
03/05/2018,175.880005,177.5,174.440002,176.889999,174.984131,34068200
04/05/2018,178.25,184.25,178.169998,183.830002,181.84935,56201300
07/05/2018,185.179993,187.669998,184.75,185.160004,183.165024,42451400
08/05/2018,184.990005,186.220001,183.669998,186.050003,184.045441,28402800
09/05/2018,186.550003,187.399994,185.220001,187.360001,185.341339,23211200
10/05/2018,187.740005,190.369995,187.649994,190.039993,187.992447,27989300
11/05/2018,189.490005,190.059998,187.449997,188.589996,187.277466,26212200
14/05/2018,189.009995,189.529999,187.860001,188.149994,186.840515,20778800
15/05/2018,186.779999,187.070007,185.100006,186.440002,185.142426,23695200
16/05/2018,186.070007,188.460007,186,188.179993,186.8703,19183100
17/05/2018,188,188.910004,186.360001,186.990005,185.688599,17294000
18/05/2018,187.190002,187.809998,186.130005,186.309998,185.013336,18297700
21/05/2018,188,189.270004,186.910004,187.630005,186.324142,18400800
22/05/2018,188.380005,188.880005,186.779999,187.160004,185.857422,15240700
23/05/2018,186.350006,188.5,185.759995,188.360001,187.049057,20058400
24/05/2018,188.770004,188.839996,186.210007,188.149994,186.840515,23234000
25/05/2018,188.229996,189.649994,187.649994,188.580002,187.267532,17461000
29/05/2018,187.600006,188.75,186.869995,187.899994,186.59227,22514100
30/05/2018,187.720001,188,186.779999,187.5,186.195038,18690500
31/05/2018,187.220001,188.229996,186.139999,186.869995,185.569427,27482800
01/06/2018,187.990005,190.259995,187.75,190.240005,188.915985,23442500
04/06/2018,191.639999,193.419998,191.350006,191.830002,190.494904,26266200
05/06/2018,193.070007,193.940002,192.360001,193.309998,191.9646,21566000
06/06/2018,193.630005,194.080002,191.919998,193.979996,192.629944,20933600
07/06/2018,194.139999,194.199997,192.339996,193.460007,192.113571,21347200
08/06/2018,191.169998,192,189.770004,191.699997,190.365814,26656800
11/06/2018,191.350006,191.970001,190.210007,191.229996,189.899094,18308500
12/06/2018,191.389999,192.610001,191.149994,192.279999,190.941772,16911100
13/06/2018,192.419998,192.880005,190.440002,190.699997,189.372772,21638400
14/06/2018,191.550003,191.570007,190.220001,190.800003,189.472076,21610100
15/06/2018,190.029999,190.160004,188.259995,188.839996,187.525711,61719200
18/06/2018,187.880005,189.220001,187.199997,188.740005,187.426422,18484900
19/06/2018,185.139999,186.330002,183.449997,185.690002,184.397644,33578500
20/06/2018,186.350006,187.199997,185.729996,186.5,185.202011,20628700
21/06/2018,187.25,188.350006,184.940002,185.460007,184.16925,25711900
22/06/2018,186.119995,186.149994,184.699997,184.919998,183.632996,27200400
25/06/2018,183.399994,184.919998,180.729996,182.169998,180.902145,31663100
26/06/2018,182.990005,186.529999,182.539993,184.429993,183.146408,24569200
27/06/2018,185.229996,187.279999,184.029999,184.160004,182.878296,25285300
28/06/2018,184.100006,186.210007,183.800003,185.5,184.208969,17365200
29/06/2018,186.289993,187.190002,182.910004,185.110001,183.821686,22737700
02/07/2018,183.820007,187.300003,183.419998,187.179993,185.877258,17731300
03/07/2018,187.789993,187.949997,183.539993,183.919998,182.639954,13954800
05/07/2018,185.259995,186.410004,184.279999,185.399994,184.10965,16604200
06/07/2018,185.419998,188.429993,185.199997,187.970001,186.661789,17485200
09/07/2018,189.5,190.679993,189.300003,190.580002,189.253616,19756600
